_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.manager.name,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gpg13,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.agent.ip,_source.data.extra_data,_source.decoder.parent,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.reason,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.nist_sp_800-53,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.iso_27001-2013,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.directory,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.nist_sp_800-53,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.iso_27001-2013,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.sca.check.references,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.file,_source.data.sca.check.compliance.nist_800-53,_source.data.sca.check.compliance.tsc,_source.rule.nist_800-53,_source.data.win.eventdata.subjectLogonId,_source.data.win.eventdata.subjectDomainName,_source.data.win.eventdata.targetLinkedLogonId,_source.data.win.eventdata.impersonationLevel,_source.data.win.eventdata.authenticationPackageName,_source.data.win.eventdata.targetLogonId,_source.data.win.eventdata.logonProcessName,_source.data.win.eventdata.logonGuid,_source.data.win.eventdata.targetUserName,_source.data.win.eventdata.keyLength,_source.data.win.eventdata.elevatedToken,_source.data.win.eventdata.subjectUserSid,_source.data.win.eventdata.processId,_source.data.win.eventdata.processName,_source.data.win.eventdata.targetDomainName,_source.data.win.eventdata.targetUserSid,_source.data.win.eventdata.virtualAccount,_source.data.win.eventdata.logonType,_source.data.win.eventdata.subjectUserName,_source.data.win.system.eventID,_source.data.win.system.keywords,_source.data.win.system.providerGuid,_source.data.win.system.level,_source.data.win.system.channel,_source.data.win.system.opcode,_source.data.win.system.message,_source.data.win.system.version,_source.data.win.system.systemTime,_source.data.win.system.eventRecordID,_source.data.win.system.threadID,_source.data.win.system.computer,_source.data.win.system.task,_source.data.win.system.processID,_source.data.win.system.severityValue,_source.data.win.system.providerName,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.win.eventdata.displayName,_source.data.win.eventdata.targetSid,_source.data.win.eventdata.privilegeList,_source.data.win.eventdata.addressLength,_source.data.win.eventdata.clientPID,_source.data.win.eventdata.address,_source.data.win.eventdata.queryName,_source.data.win.eventdata.data,_source.data.win.system.eventSourceName,_source.data.win.eventdata.ipAddress,_source.data.win.eventdata.workstationName,_source.data.win.eventdata.subStatus,_source.data.win.eventdata.ipPort,_source.data.win.eventdata.failureReason,_source.data.win.eventdata.status,_source.data.sca.check.compliance.cis_csc,_source.rule.cis_csc,_source.data.sca.check.registry,_source.data.sca.check.compliance.pci_dss,_source.data.sca.check.compliance.nist_800_53,_source.data.sca.check.compliance.gdpr_IV,_source.data.sca.check.compliance.gpg13,_source.rule.gdpr_IV,_source.data.sca.check.compliance.gpg_13,_source.rule.gpg_13,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.win.eventdata.binary,_source.data.win.eventdata.serviceType,_source.data.win.eventdata.accountName,_source.data.win.eventdata.imagePath,_source.data.win.eventdata.startType,_source.data.win.eventdata.serviceName,_source.data.win.eventdata.param3,_source.data.win.eventdata.param4,_source.data.win.eventdata.param1,_source.data.win.eventdata.param2,_source.rule.info
wazuh-alerts-4.x-2025.11.19,W_irnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,17,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure nosuid option set on /var/log partition.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:49.843",sca,1763565050,"Nov 19, 2025 @ 10:10:49.843", , , ,1574793156,not applicable,"Edit the /etc/fstab file and add nosuid to the fourth field (mounting options) for the /var/log partition. Example: <device> /var/log <fstype> defaults,rw,nosuid,nodev,noexec,relatime 0 0 Run the following command to remount /var/log with the configured options: # mount -o remount /var/log.",Invalid path or wrong permissions to run command 'findmnt --kernel /var/log',3.3,"CC5.2,CC6.1", ,"AC-3,MP-2", ,TA0005,"T1548,T1548.001",1.1.5.4,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,14.6,M1022,The nosuid mount option specifies that the filesystem cannot contain setuid files.,31016,Ensure nosuid option set on /var/log partition.,"Since the /var/log filesystem is only intended for log files, set this option to ensure that users cannot create setuid files in /var/log.", ,"[""findmnt --kernel /var/log""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""AC-3"",""MP-2""]","[""TA0005""]","[""T1548"",""T1548.001""]","[""1.1.5.4""]","[""A.9.1.1""]","[""M1022""]","[""CC5.2"",""CC6.1""]","[""14.6""]", ,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,X_irnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,21,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure separate partition exists for /home.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.048",sca,1763565051,"Nov 19, 2025 @ 10:10:50.048", , , ,1574793156,not applicable,"For new installations, during installation create a custom partition setup and specify a separate partition for /home. For systems that were previously installed, create a new partition and configure /etc/fstab as appropriate.",Invalid path or wrong permissions to run command 'findmnt --kernel /home',3.3,"CC5.2,CC6.1", ,CM-6, ,TA0005,"T1499,T1499.001",1.1.7.1,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,14.6,M1038,The /home directory is used to support disk storage needs of local users.,31021,Ensure separate partition exists for /home.,"The reasoning for mounting /home on a separate partition is as follows. Protection from resource exhaustion The default installation only creates a single / partition. Since the /home directory contains user generated data, there is a risk of resource exhaustion. It will essentially have the whole disk available to fill up and impact the system as a whole. In addition, other operations on the system could fill up the disk unrelated to /home and impact all local users. Fine grained control over the mount Configuring /home as its own file system allows an administrator to set additional mount options such as noexec/nosuid/nodev. These options limit an attacker's ability to create exploits on the system. In the case of /home options such as usrquota/grpquota may be considered to limit the impact that users can have on each other with regards to disk resource exhaustion. Other options allow for specific behavior. See man mount for exact details regarding filesystem-independent and filesystem-specific options. Protection of user data As /home contains user data, care should be taken to ensure the security and integrity of the data and mount point.", ,"[""findmnt --kernel /home""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""CM-6""]","[""TA0005""]","[""T1499"",""T1499.001""]","[""1.1.7.1""]","[""A.9.1.1""]","[""M1038""]","[""CC5.2"",""CC6.1""]","[""14.6""]",http://tldp.org/HOWTO/LVM-HOWTO/,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,YfirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,23,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure nodev option set on /home partition.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.116",sca,1763565051,"Nov 19, 2025 @ 10:10:50.116", , , ,1574793156,not applicable,"Edit the /etc/fstab file and add nodev to the fourth field (mounting options) for the /home partition. Example: <device> /home <fstype> defaults,rw,nosuid,nodev,noexec,relatime 0 0 Run the following command to remount /home with the configured options: # mount -o remount /home.",Invalid path or wrong permissions to run command 'findmnt --kernel /home',3.3,"CC5.2,CC6.1", ,"AC-3,MP-2", ,TA0005,T1200,1.1.7.2,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,14.6,M1038,The nodev mount option specifies that the filesystem cannot contain special devices.,31022,Ensure nodev option set on /home partition.,"Since the /home filesystem is not intended to support devices, set this option to ensure that users cannot create a block or character special devices in /var.", ,"[""findmnt --kernel /home""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""AC-3"",""MP-2""]","[""TA0005""]","[""T1200""]","[""1.1.7.2""]","[""A.9.1.1""]","[""M1038""]","[""CC5.2"",""CC6.1""]","[""14.6""]", ,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,YvirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,24,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure nosuid option set on /home partition.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.118",sca,1763565051,"Nov 19, 2025 @ 10:10:50.118", , , ,1574793156,not applicable,"Edit the /etc/fstab file and add nosuid to the fourth field (mounting options) for the /home partition. Example: <device> /home <fstype> defaults,rw,nosuid,nodev,noexec,relatime 0 0 Run the following command to remount /home with the configured options: # mount -o remount /home.",Invalid path or wrong permissions to run command 'findmnt --kernel /home',3.3,"CC5.2,CC6.1", ,"AC-3,MP-2", ,TA0005,"T1548,T1548.001",1.1.7.3,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,14.6,M1022,The nosuid mount option specifies that the filesystem cannot contain setuid files.,31023,Ensure nosuid option set on /home partition.,"Since the /home filesystem is only intended for user file storage, set this option to ensure that users cannot create setuid files in /home.", ,"[""findmnt --kernel /home""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""AC-3"",""MP-2""]","[""TA0005""]","[""T1548"",""T1548.001""]","[""1.1.7.3""]","[""A.9.1.1""]","[""M1022""]","[""CC5.2"",""CC6.1""]","[""14.6""]", ,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,afirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,2,FALSE,7,"[""2.2""]","[""164.312(b)"",""164.312(c)(1)"",""164.312(c)(2)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure AIDE is installed.,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.354",sca,1763565050,"Nov 19, 2025 @ 10:10:50.354", , , ,1574793156,failed,Run the following command to install AIDE: # dnf install aide Configure AIDE as appropriate for your environment. Consult the AIDE documentation for options. Initialize AIDE: Run the following commands: # aide --init # mv /var/lib/aide/aide.db.new.gz /var/lib/aide/aide.db.gz., ,3.14,CC6.1, ,AU-2, ,TA0001,"T1565,T1565.001",1.3.1,AC.L2-3.1.7,A.12.4.3,14.9,M1022,"Advanced Intrusion Detection Environment (AIDE) is a intrusion detection tool that uses predefined rules to check the integrity of files and directories in the Linux operating system. AIDE has its own database to check the integrity of files and directories. AIDE takes a snapshot of files and directories including modification times, permissions, and file hashes which can then be used to compare against the current state of the filesystem to detect modifications to the system.",31030,Ensure AIDE is installed.,By monitoring the filesystem state compromised files can be detected to prevent or limit the exposure of accidental or malicious misconfigurations or modified binaries., ,"[""rpm -q aide""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.14""]","[""AU-2""]","[""TA0001""]","[""T1565"",""T1565.001""]","[""1.3.1""]","[""A.12.4.3""]","[""M1022""]","[""CC6.1""]","[""14.9""]",http://aide.sourceforge.net/stable/manual.html,"10.2.1,10.2.1.1","10.2.1,11.5","164.312(b),164.312(c)(1),164.312(c)(2)", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,a_irnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,31,FALSE,3,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure cryptographic mechanisms are used to protect the integrity of audit tools.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.378",sca,1763565050,"Nov 19, 2025 @ 10:10:50.378", , , ,1574793156,not applicable,Add or update the following selection lines for to a file ending in .conf in the /etc/aide.conf.d/ directory or to /etc/aide.conf to protect the integrity of the audit tools: # Audit Tools /sbin/auditctl p+i+n+u+g+s+b+acl+xattrs+sha512 /sbin/auditd p+i+n+u+g+s+b+acl+xattrs+sha512 /sbin/ausearch p+i+n+u+g+s+b+acl+xattrs+sha512 /sbin/aureport p+i+n+u+g+s+b+acl+xattrs+sha512 /sbin/autrace p+i+n+u+g+s+b+acl+xattrs+sha512 /sbin/augenrules p+i+n+u+g+s+b+acl+xattrs+sha512.,Could not open file '/etc/aide.conf', , , , , ,TA0007,"T1070,T1070.002,T1083",1.3.3, , , , ,"Audit tools include, but are not limited to, vendor-provided and open source audit tools needed to successfully view and manipulate audit information system activity and records. Audit tools include custom queries and report generators.",31032,Ensure cryptographic mechanisms are used to protect the integrity of audit tools.,"Protecting the integrity of the tools used for auditing purposes is a critical step toward ensuring the integrity of audit information. Audit information includes all information (e.g., audit records, audit settings, and audit reports) needed to successfully audit information system activity. Attackers may replace the audit tools or inject code into the existing tools with the purpose of providing the capability to hide or erase system activity from the audit logs. Audit tools should be cryptographically signed in order to provide the capability to identify when the audit tools have been modified, manipulated, or replaced. An example is a checksum hash of the file or files.","[""/etc/aide.conf.d""]", ,check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0., , ,"[""TA0007""]","[""T1070"",""T1070.002"",""T1083""]","[""1.3.3""]", , , , , , , , ,"[""/etc/aide.conf""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,bPirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,32,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure bootloader password is set.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.418",sca,1763565050,"Nov 19, 2025 @ 10:10:50.418", , , ,1574793156,not applicable,"Create an encrypted password with grub2-setpassword: # grub2-setpassword Enter password: <password> Confirm password: <password> Run the following command to update the grub2 configuration: # grub2-mkconfig -o ""$(dirname ""$(find /boot -type f \( -name 'grubenv' -o -name 'grub.conf' -o -name 'grub.cfg' \) -exec grep -Pl '^\h*(kernelopts=|linux|kernel)' {} \;)"")/grub.cfg"".",Could not open file '/boot/grub2/grub.cfg',3.3,"CC5.2,CC6.1", ,"AC-3,MP-2", ,TA0003,T1542,1.4.1,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,14.6,M1046,Setting the boot loader password will require that anyone rebooting the system must enter a password before being able to set command line boot parameters.,31033,Ensure bootloader password is set.,Requiring a boot password upon execution of the boot loader will prevent an unauthorized user from entering boot parameters or changing the boot partition. This prevents users from weakening security (e.g. turning off SELinux at boot time)., , ,check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""AC-3"",""MP-2""]","[""TA0003""]","[""T1542""]","[""1.4.1""]","[""A.9.1.1""]","[""M1046""]","[""CC5.2"",""CC6.1""]","[""14.6""]", ,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)","[""/boot/grub2/grub.cfg""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,cfirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,35,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure SELinux is not disabled in bootloader configuration.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.480",sca,1763565050,"Nov 19, 2025 @ 10:10:50.480", , , ,1574793156,not applicable,"Run the following command to remove the selinux=0 and enforcing=0 parameters: grubby --update-kernel ALL --remove-args 'selinux=0 enforcing=0' Run the following command to remove the selinux=0 and enforcing=0 parameters if they were created by the deprecated grub2-mkconfig command: grep -Prsq -- '\h*([^#\n\r]+\h+)?kernelopts=([^#\n\r]+\h+)?(selinux|enforcing)=0\b' /boot/grub2 /boot/efi && grub2-mkconfig -o ""$(grep -Prl -- '\h*([^#\n\r]+\h+)?kernelopts=([^#\n\r]+\h+)?(selinux|enforcing)=0\b' /boot/grub2 /boot/efi)"".",Could not open file '/boot/grub2/grub.cfg',3.3,"CC5.2,CC6.1", ,"AC-5,AC-6", ,TA0003,T1068,1.6.1.2,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,14.6,M1026,Configure SELINUX to be enabled at boot time and verify that it has not been overwritten by the grub boot parameters.,31038,Ensure SELinux is not disabled in bootloader configuration.,SELinux must be enabled at boot time in your grub configuration to ensure that the controls it provides are not overridden., , ,check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""AC-5"",""AC-6""]","[""TA0003""]","[""T1068""]","[""1.6.1.2""]","[""A.9.1.1""]","[""M1026""]","[""CC5.2"",""CC6.1""]","[""14.6""]", ,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)","[""/boot/grub2/grub.cfg"",""/boot/grub2/grubenv""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,dvirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,3,FALSE,3,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure SETroubleshoot is not installed.,"[""sca""]",19008,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.546",sca,1763565050,"Nov 19, 2025 @ 10:10:50.546", , , ,1574793156,passed,Run the following command to uninstall setroubleshoot: # dnf remove setroubleshoot., ,4.8,"CC6.3,CC6.6", ,"AC-3,MP-2", ,TA0005,"T1543,T1543.002",1.6.1.7,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",A.9.1.1,14.6, ,"The SETroubleshoot service notifies desktop users of SELinux denials through a user-friendly interface. The service provides important information around configuration errors, unauthorized intrusions, and other potential errors.",31043,Ensure SETroubleshoot is not installed.,"The SETroubleshoot service is an unnecessary daemon to have running on a server, especially if X Windows is disabled.", ,"[""rpm -q setroubleshoot""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""4.8""]","[""AC-3"",""MP-2""]","[""TA0005""]","[""T1543"",""T1543.002""]","[""1.6.1.7""]","[""A.9.1.1""]", ,"[""CC6.3"",""CC6.6""]","[""14.6""]", ,"1.2.5,2.2.4,6.4.1","1.1.6,1.2.1,2.2.2,2.2.5", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,d_irnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,4,FALSE,3,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure the MCS Translation Service (mcstrans) is not installed.,"[""sca""]",19008,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.557",sca,1763565050,"Nov 19, 2025 @ 10:10:50.557", , , ,1574793156,passed,Run the following command to uninstall mcstrans: # dnf remove mcstrans., ,4.8,"CC6.3,CC6.6", ,SI-4, ,TA0005,"T1543,T1543.002",1.6.1.8,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",A.13.1.3,9.2, ,The mcstransd daemon provides category label information to client processes requesting information. The label translations are defined in /etc/selinux/targeted/setrans.conf.,31044,Ensure the MCS Translation Service (mcstrans) is not installed.,"Since this service is not used very often, remove it to reduce the amount of potentially vulnerable code running on the system.", ,"[""rpm -q mcstrans""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""4.8""]","[""SI-4""]","[""TA0005""]","[""T1543"",""T1543.002""]","[""1.6.1.8""]","[""A.13.1.3""]", ,"[""CC6.3"",""CC6.6""]","[""9.2""]", ,"1.2.5,2.2.4,6.4.1","1.1.6,1.2.1,2.2.2,2.2.5", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,fPirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,7,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure permissions on /etc/issue are configured.,"[""sca""]",19008,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.623",sca,1763565050,"Nov 19, 2025 @ 10:10:50.623", , , ,1574793156,passed,"Run the following commands to set permissions on /etc/issue : # chown root:root /etc/issue # chmod u-x,go-wx /etc/issue.", ,3.3,"CC5.2,CC6.1", ,"AC-3,MP-2", ,TA0005,"T1222,T1222.002",1.7.5,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,14.6,M1022,The contents of the /etc/issue file are displayed to users prior to login for local terminals.,31049,Ensure permissions on /etc/issue are configured.,If the /etc/issue file does not have the correct ownership it could be modified by unauthorized users with incorrect or misleading information., ,"[""stat -L /etc/issue""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""AC-3"",""MP-2""]","[""TA0005""]","[""T1222"",""T1222.002""]","[""1.7.5""]","[""A.9.1.1""]","[""M1022""]","[""CC5.2"",""CC6.1""]","[""14.6""]", ,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
